2021-05-21T16:39:45,007 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:39:45,325 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:39:45,327 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:39:45,328 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:39:45,330 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:39:45,374 TRACE [Test worker]: DirectorController                   - > getAllDirectors - method entered. 
2021-05-21T16:39:45,375 TRACE [Test worker]: DirectorController                   - > getAllDirectors - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:40:08,302 TRACE [Test worker]: DirectorController                   - > deleteDirector - method entered. id = 3 
2021-05-21T16:40:08,470 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - method entered. 
2021-05-21T16:40:08,472 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:40:08,856 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:40:08,857 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:40:08,858 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:40:08,860 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:40:08,910 TRACE [Test worker]: DirectorController                   - > getAllDirectors - method entered. 
2021-05-21T16:40:08,911 TRACE [Test worker]: DirectorController                   - > getAllDirectors - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:41:58,802 TRACE [Test worker]: DirectorController                   - > deleteDirector - method entered. id = 3 
2021-05-21T16:41:58,934 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - method entered. 
2021-05-21T16:41:58,937 TRACE [Test worker]: DirectorController                   - > getAllDirectorsReport - result = [DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male), DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female)]. 
2021-05-21T16:41:59,252 TRACE [Test worker]: DirectorController                   - > addDirector - method entered. directorDTO = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:41:59,252 TRACE [Test worker]: DirectorController                   - > addDirector - after DTO -> Model conversion director = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:41:59,253 TRACE [Test worker]: DirectorController                   - > addDirector - result = Director(super=BaseEntity{id=6}, name=Mara, age=20, gender=female) 
2021-05-21T16:41:59,254 TRACE [Test worker]: DirectorController                   - > addDirector - after Model -> DTO conversion directorModel = DirectorDTO(super=BaseDTO(id=6), name=Mara, age=20, gender=female) 
2021-05-21T16:41:59,288 TRACE [Test worker]: DirectorController                   - > getAllDirectors - method entered. 
2021-05-21T16:41:59,290 TRACE [Test worker]: DirectorController                   - > getAllDirectors - result = [DirectorDTO(super=BaseDTO(id=3), name=Helen, age=30, gender=female), DirectorDTO(super=BaseDTO(id=4), name=Chris, age=27, gender=male)]. 
2021-05-21T16:42:21,450 TRACE [Test worker]: OfficeController                     - > getAllOffices - method entered. 
2021-05-21T16:42:21,475 TRACE [Test worker]: OfficeController                     - > getAllOffices - result = [OfficeDTO(super=BaseDTO(id=1), officeNumber=23A, address=street 34), OfficeDTO(super=BaseDTO(id=2), officeNumber=25B, address=street 25)]. 
2021-05-21T16:42:32,496 TRACE [Test worker]: PerformanceController                - > getPerformance - method entered. playId = 3 actorId = 4 
2021-05-21T16:42:32,512 TRACE [Test worker]: PerformanceController                - > getPerformance - result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@1a601b05, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet). 
2021-05-21T16:42:32,733 TRACE [Test worker]: PerformanceController                - > deletePerformance - method entered. playId = 3 actorId = 4 
2021-05-21T16:42:32,734 TRACE [Test worker]: PerformanceController                - > deletePerformance - method finished. 
2021-05-21T16:42:32,835 TRACE [Test worker]: PerformanceController                - > addPerformance - method entered. performanceDto = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@d7319b4a, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-21T16:42:32,838 TRACE [Test worker]: PerformanceController                - > addPerformance - after DTO -> Model conversion performance = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-21T16:42:32,839 TRACE [Test worker]: PerformanceController                - > addPerformance - result = Performance {play = 3 | actor = 4 | role = Juliet} 
2021-05-21T16:42:32,840 TRACE [Test worker]: PerformanceController                - > addPerformance - after Model -> DTO conversion performanceModel = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@3d94fe6d, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-21T16:42:32,896 TRACE [Test worker]: PerformanceController                - > getAllPerformances - method entered. 
2021-05-21T16:42:32,897 TRACE [Test worker]: PerformanceController                - > getAllPerformances - result = [PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@184c3ff5, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet)]. 
2021-05-21T16:42:32,987 TRACE [Test worker]: PerformanceController                - > updatePerformance - method entered. performanceDTO = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@8ea2e58f, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-21T16:42:32,988 TRACE [Test worker]: PerformanceController                - > updatePerformance - result of update: result = PerformanceDTO(super=ro.ubb.catalog.web.dto.PerformanceDTO@4e473941, play=PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120), actor=ActorDTO(super=BaseDTO(id=4), name=Anna, age=18, gender=female), role=Juliet) 
2021-05-21T16:42:47,950 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 10 
2021-05-21T16:42:48,200 TRACE [Test worker]: PlayController                       - > addPlay - method entered. playDto = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,201 TRACE [Test worker]: PlayController                       - > addPlay - after DTO -> Model conversion play = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,202 TRACE [Test worker]: PlayController                       - > addPlay - result = Play(super=BaseEntity{id=3}, playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,203 TRACE [Test worker]: PlayController                       - > addPlay - after Model -> DTO conversion playModel = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,346 TRACE [Test worker]: PlayController                       - > getAllPlays - method entered. 
2021-05-21T16:42:48,347 TRACE [Test worker]: PlayController                       - > getAllPlays - result = [PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120)]. 
2021-05-21T16:42:48,410 TRACE [Test worker]: PlayController                       - > updatePlay - method entered. playDTO = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,411 TRACE [Test worker]: PlayController                       - > updatePlay - result of update: result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120) 
2021-05-21T16:42:48,455 TRACE [Test worker]: PlayController                       - > getPlay - method entered. id = 3 
2021-05-21T16:42:48,456 TRACE [Test worker]: PlayController                       - > getPlay - result = PlayDTO(super=BaseDTO(id=3), playName=Romeo and Juliet, duration=120). 
2021-05-21T16:42:48,505 TRACE [Test worker]: PlayController                       - > deletePlay - method entered. id = 3 
